DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"26, 1890 20 Or. 34 23 P. 808
Extracted from page: 6
","Curtis v. La Grande Water Co., 20 Or. 34, 23 P. 808, 10 L.R.A. 484 (Or. Mar. 26, 1890)
","Mar. 26, 1890",Oregon,Overruled by," 1.  Ewing v. Rhea  
62 P. 790 , 37 Or. 583 , 52 L.R.A. 140 , 82 Am.St.Rep. 783 , Or.
","Nov. 26, 1900"
"11, 1890 18 Or. 506 23 P. 891
Extracted from page: 7
","State v. Cody, 18 Or. 506, 23 P. 891 (Or. Feb. 11, 1890)
","Feb. 11, 1890",Oregon,Overruled by," 1.  State v. Foot You 
32 P. 1031 , 24 Or. 61 , Or.
","Apr. 19, 1893"
"07, 1890 19 Or. 198 24 P. 455
Extracted from page: 7
","Mitchell v. Campbell, 19 Or. 198, 24 P. 455 (Or. May 07, 1890)
","May 07, 1890",Oregon,Overruled by," 1.  Stadelman v. Miner 
155 P. 708 , 83 Or. 348 , Or.
","Mar. 07, 1916"
"10, 1890 18 Or. 476 23 P. 475
Extracted from page: 7
","State v. Hawkins, 18 Or. 476, 23 P. 475 (Or. Mar. 10, 1890)
","Mar. 10, 1890",Oregon,Overruled by," 1.  State v. Marsh 
490 P.2d 491 , 260 Or. 416 , Or.
","Nov. 05, 1971"
"24, 1903 42 Or. 494 71 P. 605
Extracted from page: 10
","Schooling v. City of Harrisburg, 42 Or. 494, 71 P. 605 (Or. Feb. 24, 1903)
","Feb. 24, 1903",Oregon,Overruled by," 1.  City of Molalla v. Coover  
235 P.2d 142 , 192 Or. 233 , Or.
","Aug. 14, 1951"
"16, 1903 44 Or. 4 74 P. 208
Extracted from page: 10
","Beach v. Stamper, 44 Or. 4, 74 P. 208, 102 Am. St. Rep. 597 (Or. Nov. 16, 1903)
","Nov. 16, 1903",Oregon,Overruled by," 1.  Consolidated Elec. Distributors, Inc. v. Jepson Elec. Contracting, Inc. 
537 P.2d 80 , 272 Or. 376 , Or.
","June 26, 1975"
"Supreme Court of Oregon. October 26, 1939 163 Or. 72 95 P.2d 62
Extracted from page: 15
","Irwin v. Southern Pac. Co., 163 Or. 72, 95 P.2d 62 (Or. Oct. 26, 1939)
","Oct. 26, 1939",Oregon,Overruled by," 1.  Finn v. Spokane, P. & S. Ry. Co. 
214 P.2d 354 , 189 Or. 126 , Or.
","Jan. 31, 1950"
"Supreme Court of Oregon. May 09, 1939 162 Or. 270 90 P.2d 193
Extracted from page: 16
","White v. Pacific Telephone & Telegraph Co., 162 Or. 270, 90 P.2d 193 (Or. May 09, 1939)
","May 09, 1939",Oregon,Overruled by," 1.  Hryciuk v. Robinson 
326 P.2d 424 , 213 Or. 542 , Or.
","June 04, 1958"
"Supreme Court of Oregon. April 04, 1939 161 Or. 265 88 P.2d 971
Extracted from page: 16
","Wenker v. Landon, 161 Or. 265, 88 P.2d 971 (Or. Apr. 04, 1939)
","Apr. 04, 1939",Oregon,Overruled by," 1.  Hargrove v. Taylor 
389 P.2d 36 , 236 Or. 451 , Or.
","Feb. 13, 1964"
"Supreme Court of Oregon. March 28, 1939 161 Or. 213 88 P.2d 808
Extracted from page: 18
","Noonan v. City of Portland, 161 Or. 213, 88 P.2d 808 (Or. Mar. 28, 1939)
","Mar. 28, 1939",Oregon,Abrogated by," 1.  Smothers v. Gresham Transfer, Inc. 
23 P.3d 333 , 332 Or. 83 , Or. , (NO. CA A90805 , SC S44512 )
","May 10, 2001"
"Supreme Court of Oregon. December 28, 1938 160 Or. 368 85 P.2d 1031
Extracted from page: 19
","Rew v. Dorn, 160 Or. 368, 85 P.2d 1031 (Or. Dec. 28, 1938)
","Dec. 28, 1938",Oregon,Overruled by," 1.  Ballard v. Rickabaugh Orchards, Inc. 
485 P.2d 1080 , 259 Or. 200 , Or.
","June 16, 1971"
"Supreme Court of Oregon. December 28, 1938 160 Or. 500 85 P.2d 1038
Extracted from page: 19
","Melton v. Southeast Portland Lumber Co., 160 Or. 500, 85 P.2d 1038 (Or. Dec. 28, 1938)
","Dec. 28, 1938",Oregon,Overruled by," 1.  Williams v. Clemen’s Forest Products 
217 P.2d 252 , 188 Or. 572 , Or.
","Apr. 18, 1950"
"Supreme Court of Oregon. February 23, 1938 158 Or. 390 76 P.2d 472
Extracted from page: 20
","McGuire v. Sinnett, 158 Or. 390, 76 P.2d 472 (Or. Feb. 23, 1938)
","Feb. 23, 1938",Oregon,Overruled by," 1.  Withers v. Sohrweid  
257 P.2d 267 , 198 Or. 449 , Or.
","May 13, 1953"
"Supreme Court of Oregon. April 26, 1938 159 Or. 167 78 P.2d 620
Extracted from page: 20
","Zeek v. Bicknell, 159 Or. 167, 78 P.2d 620 (Or. Apr. 26, 1938)
","Apr. 26, 1938",Oregon,Overruled by," 1.  Beglau v. Albertus 
536 P.2d 1251 , 272 Or. 170 , Or.
","June 12, 1975"
"Supreme Court of Oregon. October 04, 1938 160 Or. 10 82 P.2d 1079
Extracted from page: 21
","Whisler v. U.S. Nat. Bank of Portland, 160 Or. 10, 82 P.2d 1079 (Or. Oct. 04, 1938)
","Oct. 04, 1938",Oregon,Overruled by," 1.  Hunt v. Portland Baseball Club  
296 P.2d 495 , 207 Or. 337 , Or.
","Apr. 25, 1956"
"Supreme Court of Oregon. April 06, 1938 159 Or. 27 77 P.2d 1103
Extracted from page: 21
","Klein v. Miller, 159 Or. 27, 77 P.2d 1103, 116 A.L.R. 820 (Or. Apr. 06, 1938)
","Apr. 06, 1938",Oregon,Overruled by," 1.  Fischer v. Howard  
271 P.2d 1059 , 201 Or. 426 , 49 A.L.R.2d 1301 , Or.
","June 17, 1954"
"Supreme Court of Oregon. December 17, 1938 160 Or. 317 85 P.2d 366
Extracted from page: 22
","State ex rel. Tolls v. Tolls, 160 Or. 317, 85 P.2d 366, 119 A.L.R. 1370 (Or. Dec. 17, 1938)
","Dec. 17, 1938",Oregon,Overruled by," 1.  Burnett v. Hatch 
266 P.2d 414 , 200 Or. 291 , Or.
","Jan. 27, 1954"
"23, 1952 193 Or. 627 239 P.2d 834
Extracted from page: 23
","Oregon State Grange v. McKay, 193 Or. 627, 239 P.2d 834 (Or. Jan. 23, 1952)
","Jan. 23, 1952",Oregon,Overruled by," 1.  Yancy v. Shatzer  
97 P.3d 1161 , 337 Or. 345 , Or. , (NO. CA A114776 , CC0008-08313 , SC S50280 )
","Sep. 16, 2004"
"Supreme Court of Oregon. January 16, 1952 193 Or. 548 239 P.2d 835
Extracted from page: 24
","Christianson v. Muller, 193 Or. 548, 239 P.2d 835 (Or. Jan. 16, 1952)
","Jan. 16, 1952",Oregon,Overruled by," 1.  Beglau v. Albertus 
536 P.2d 1251 , 272 Or. 170 , Or.
","June 12, 1975"
"Supreme Court of Oregon. April 30, 1952 194 Or. 675 243 P.2d 1082
Extracted from page: 25
","Snyder v. Amermann, 194 Or. 675, 243 P.2d 1082 (Or. Apr. 30, 1952)
","Apr. 30, 1952",Oregon,Overruled by," 1.  Mullins v. Rowe 
353 P.2d 861 , 222 Or. 519 , Or.
","June 22, 1960"
"Supreme Court of Oregon. July 03, 1952 195 Or. 587 246 P.2d 542
Extracted from page: 26
","Blair v. Rice, 195 Or. 587, 246 P.2d 542 (Or. July 03, 1952)
","July 03, 1952",Oregon,Overruled by," 1.  Sworden v. Gross 
409 P.2d 897 , 243 Or. 83 , Or.
","Jan. 19, 1966"
"Supreme Court of Oregon. February 20, 1952 194 Or. 355 241 P.2d 142
Extracted from page: 27
","Application of Lorenz, 194 Or. 355, 241 P.2d 142 (Or. Feb. 20, 1952)
","Feb. 20, 1952",Oregon,Overruled by," 1.  Hawkins v. Hawkins  
504 P.2d 709 , 264 Or. 221 , Or.
","Dec. 29, 1972"
"Supreme Court of Oregon. April 30, 1952 195 Or. 128 244 P.2d 161
Extracted from page: 28
","Wagner v. Savage, 195 Or. 128, 244 P.2d 161 (Or. Apr. 30, 1952)
","Apr. 30, 1952",Oregon,Overruled by," 1.  Dean v. Exotic Veneers, Inc. 
531 P.2d 266 , 271 Or. 188 , Or.
","Jan. 30, 1975"
"Supreme Court of Oregon. February 14, 1952 194 Or. 301 240 P.2d 949
Extracted from page: 28
","School Dist. No. 68, Yamhill County v. Hoskins, 194 Or. 301, 240 P.2d 949 (Or. Feb. 14, 1952)
","Feb. 14, 1952",Oregon,Overruled by," 1.  Meury v. Jarrell  
525 P.2d 1286 , 269 Or. 606 , Or.
","Sep. 06, 1974"
"29, 1895 27 Or. 272 40 P. 93
Extracted from page: 30
","Willamette Steam Mills, Lumbering & Mfg. Co. v. McLeod, 27 Or. 272, 40 P. 93 (Or. Apr. 29, 1895)
","Apr. 29, 1895",Oregon,Overruled by," 1.  Osborn v. Logus 
42 P. 997 , 28 Or. 302 , Or.
","Dec. 23, 1895"
"Oregon January 09, 1905 46 Or. 162 79 P. 60
Extracted from page: 35
","Manchester Assur. Co. v. Oregon R. & Nav. Co., 46 Or. 162, 79 P. 60, 114 Am. St. Rep. 863, 69 L.R.A. 475 (Or. Jan. 09, 1905)
","Jan. 09, 1905",Oregon,Overruled by," 1.  State v. Sutton 
450 P.2d 748 , 253 Or. 24 , Or.
","Feb. 19, 1969"
"23, 1905 47 Or. 179 82 P. 803
Extracted from page: 35
","Keene v. Eldriedge, 47 Or. 179, 82 P. 803 (Or. Oct. 23, 1905)
","Oct. 23, 1905",Oregon,Overruled by," 1.  Snow v. Tompkins  
286 P.2d 119 , 205 Or. 60 , Or.
","July 06, 1955"
"16, 1905 46 Or. 275 79 P. 187
Extracted from page: 37
","Baker County v. Huntington, 46 Or. 275, 79 P. 187 (Or. Jan. 16, 1905)
","Jan. 16, 1905",Oregon,Abrogated by," 1.  Barton v. School Dist. No. 2 in Klamath County 
150 P. 251 , 77 Or. 30 , Am.Ann.Cas. 1917A,252 , Or.
","July 06, 1915"
"Supreme Court of Oregon. July 17, 1923 118 Or. 62 216 P. 743
Extracted from page: 38
","John Deere Plow Co., of Moline v. Silver Mfg. Co., 118 Or. 62, 216 P. 743 (Or. July 17, 1923)
","July 17, 1923",Oregon,Overruled by," 1.  Godell v. Johnson 
418 P.2d 505 , 244 Or. 587 , Or.
","Sep. 28, 1966"
"Supreme Court of Oregon. June 12, 1923 108 Or. 55 215 P. 885
Extracted from page: 38
","Weideman v. Campbell, 108 Or. 55, 215 P. 885 (Or. June 12, 1923)
","June 12, 1923",Oregon,Overruled by," 1.  Godell v. Johnson 
418 P.2d 505 , 244 Or. 587 , Or.
","Sep. 28, 1966"
"Supreme Court of Oregon. July 24, 1923 109 Or. 579 217 P. 624
Extracted from page: 39
","Robinson v. Cable, 109 Or. 579, 217 P. 624 (Or. July 24, 1923)
","July 24, 1923",Oregon,Overruled by," 1.  McAllister v. Charter First Mortg., Inc. 
567 P.2d 539 , 279 Or. 279 , Or.
","Aug. 02, 1977"
"Supreme Court of Oregon. May 29, 1923 108 Or. 641 215 P. 491
Extracted from page: 40
","Wilson v. U.S. Lumber & Box Co., 108 Or. 641, 215 P. 491 (Or. May 29, 1923)
","May 29, 1923",Oregon,Overruled by," 1.  Godell v. Johnson 
418 P.2d 505 , 244 Or. 587 , Or.
","Sep. 28, 1966"
"Supreme Court of Oregon. February 06, 1923 107 Or. 96 212 P. 469
Extracted from page: 40
","Roots v. Knox, 107 Or. 96, 212 P. 469 (Or. Feb. 06, 1923)
","Feb. 06, 1923",Oregon,Overruled by," 1.  Towne v. Cottrell  
387 P.2d 576 , 236 Or. 151 , Or.
","Dec. 11, 1963"
"Supreme Court of Oregon. March 20, 1923 108 Or. 386 213 P. 771
Extracted from page: 43
","State v. Casey, 108 Or. 386, 213 P. 771 (Or. Mar. 20, 1923)
","Mar. 20, 1923",Oregon,Abrogated by," 1.  State v. Mills  
312 P.3d 515 , 354 Or. 350 , Or. , (NO. CA A145446 , CC D100632T , SC S060485 )
","Oct. 17, 2013"
"Supreme Court of Oregon. July 10, 1923 109 Or. 1 216 P. 560
Extracted from page: 44
","Joseph Milling Co. v. First Bank of Joseph, 109 Or. 1, 216 P. 560, 29 A.L.R. 358 (Or. July 10, 1923)
","July 10, 1923",Oregon,Overruled by," 1.  Godell v. Johnson 
418 P.2d 505 , 244 Or. 587 , Or.
","Sep. 28, 1966"
"29, 1910 57 Or. 599 111 P. 690
Extracted from page: 45
","Friendly v. Elwert, 57 Or. 599, 111 P. 690 (Or. Nov. 29, 1910)
","Nov. 29, 1910",Oregon,Overruled by," 1.  Shannon v. Mathers 
531 P.2d 705 , 271 Or. 148 , Or.
","Jan. 30, 1975"
"24, 1910 56 Or. 400 108 P. 1007
Extracted from page: 46
","Mansfield v. Hill, 56 Or. 400, 108 P. 1007 (Or. May 24, 1910)
","May 24, 1910",Oregon,Overruled by," 1.  Prime v. Prime 
139 P.2d 550 , 172 Or. 34 , Or.
","June 29, 1943"
"11, 1910 55 Or. 506 106 P. 16
Extracted from page: 47
","Temple v. Osburn, 55 Or. 506, 106 P. 16 (Or. Jan. 11, 1910)
","Jan. 11, 1910",Oregon,Overruled by," 1.  Partlow v. Clark  
671 P.2d 103 , 295 Or. 778 , Or. , (NO. CA A23332 , SC29157 , TC 16-81-06494 )
","Oct. 25, 1983"
"Supreme Court of Oregon. September 08, 1925 115 Or. 672 239 P. 112
Extracted from page: 48
","Ramp v. Osborne, 115 Or. 672, 239 P. 112 (Or. Sep. 08, 1925)
","Sep. 08, 1925",Oregon,Overruled by," 1.  Casto v. Hansen  
261 P. 428 , 123 Or. 20 , Or.
","Nov. 15, 1927"
"23, 1974 268 Or. 604 522 P.2d 886
Extracted from page: 52
","Briscoe v. Pittman, 268 Or. 604, 522 P.2d 886 (Or. May 23, 1974)
","May 23, 1974",Oregon,Overruled by," 1.  Halford v. Simpson 
553 P.2d 1055 , 276 Or. 107 , Or.
","Sep. 03, 1976"
"Supreme Court of Oregon. September 26, 1974 270 Or. 6 526 P.2d 552
Extracted from page: 53
","Howard v. Thomas, 270 Or. 6, 526 P.2d 552 (Or. Sep. 26, 1974)
","Sep. 26, 1974",Oregon,Disavowed by," 1.  Genest v. John Glenn Corp.  
696 P.2d 1058 , 298 Or. 723 , Or. , (NO. CA A23098 , SC 29599 , TC 113798 )
","Mar. 06, 1985"
"Supreme Court of Oregon. April 15, 1930 132 Or. 549 287 P. 77
Extracted from page: 59
","Daniels v. Riverview Dairy, 132 Or. 549, 287 P. 77 (Or. Apr. 15, 1930)
","Apr. 15, 1930",Oregon,Overruled by," 1.  McConnell v. Herron 
402 P.2d 726 , 240 Or. 486 , Or.
","June 03, 1965"
"Supreme Court of Oregon. July 10, 1930 133 Or. 256 289 P. 1063
Extracted from page: 60
","State v. Miller, 133 Or. 256, 289 P. 1063 (Or. July 10, 1930)
","July 10, 1930",Oregon,Abrogated by," 1.  State v. Mills  
312 P.3d 515 , 354 Or. 350 , Or. , (NO. CA A145446 , CC D100632T , SC S060485 )
","Oct. 17, 2013"
"Supreme Court of Oregon. March 03, 1977 277 Or. 401 560 P.2d 1074
Extracted from page: 8
","Collins v. Fitzwater, No. 77951, 277 Or. 401, 560 P.2d 1074, Blue Sky L. Rep. P 71343 (Or. Mar. 03, 1977)
","Mar. 03, 1977",Oregon,Disavowed by," 1.  Lancaster v. Royal Ins. Co. of America  
726 P.2d 371 , 302 Or. 62 , Or. , (NO. CA A35364 , SC S32444 , TC A8402-01107 )
","Oct. 07, 1986"
"1. February 25, 1977 277 Or. 343 560 P.2d 1058
Extracted from page: 12
","Layton Mfg. Co. v. Dulien Steel, Inc., 277 Or. 343, 560 P.2d 1058 (Or. Feb. 25, 1977)
","Feb. 25, 1977",Oregon,Disavowed by," 1.  Illingworth v. Bushong  
688 P.2d 379 , 297 Or. 675 , 39 UCC Rep.Serv. 903 , Or. , (NO. CA A20104 , SC 29315 , TC 80-108-L )
","Sep. 05, 1984"
"Supreme Court of Oregon. January 25, 1916 79 Or. 123 154 P. 428
Extracted from page: 16
","State v. Brownell, 79 Or. 123, 154 P. 428 (Or. Jan. 25, 1916)
","Jan. 25, 1916",Oregon,Abrogated by," 1.  State ex rel. Oregon State Bar v. Lenske  
407 P.2d 250 , 243 Or. 477 , Or.
","Nov. 03, 1965"
"Supreme Court of Oregon. November 28, 1916 82 Or. 81 161 P. 111
Extracted from page: 16
","State ex rel. Stewart v. Macy, 82 Or. 81, 161 P. 111 (Or. Nov. 28, 1916)
","Nov. 28, 1916",Oregon,Overruled by," 1.  State ex rel. Smith v. Appling  
355 P.2d 760 , 223 Or. 576 , 98 A.L.R.2d 1324 , Or.
","Oct. 05, 1960"
"Supreme Court of Oregon. May 09, 1916 80 Or. 329 157 P. 145
Extracted from page: 19
","Wells v. First Nat. Bank of Roseburg, 80 Or. 329, 157 P. 145 (Or. May 09, 1916)
","May 09, 1916",Oregon,Overruled by," 1.  Godell v. Johnson 
418 P.2d 505 , 244 Or. 587 , Or.
","Sep. 28, 1966"
"14, 2005 338 Or. 376 110 P.3d 91
Extracted from page: 33
","Li v. State, No. CA A124877, 338 Or. 376, 110 P.3d 91, 2005 WL 852319 (Or. Apr. 14, 2005)
","Apr. 14, 2005",Oregon,Abrogated by," 1.  Obergefell v. Hodges 
135 S.Ct. 2584 , 576 U.S. 644 , 192 L.Ed.2d 609 , 83 USLW 4592 , 99 Empl. Prac. Dec. P 45,341 , 115 A.F.T.R.2d 2015-2309 , 2015-1 USTC P 50,357 , 15 Cal. Daily Op. Serv. 6817 , 2015 Daily Journal D.A.R. 7322 , 25 Fla. L. Weekly Fed. S 472 , U.S. , (NO. 14-556 , 14-562 , 14-571 , 14-574 )
","June 26, 2015"
"Supreme Court of Oregon. June 23, 2005 338 Or. 622 114 P.3d 1104
Extracted from page: 34
","State v. Hirsch, No. 99CR1105FE, 338 Or. 622, 114 P.3d 1104, 2005 WL 1514317 (Or. June 23, 2005)
","June 23, 2005",Oregon,Overruled by," 1.  State v. Christian  
307 P.3d 429 , 354 Or. 22 , Or. , (NO. CA A142137 , CC 080951814 , SC S060407 )
","Aug. 15, 2013"
"Supreme Court of Oregon. January 01, 1881 9 Or. 222 1881 WL 1373
Extracted from page: 38
","McFadden v. Friendly, 9 Or. 222, 1881 WL 1373 (Or. 1881)
","June 15, 1881",Oregon,Overruled by," 1.  Drainage Dist. No. 4 of Washington County v. Crow 
26 P. 845 , 20 Or. 535 , Or.
","Apr. 30, 1891"
"Supreme Court of Oregon. February 06, 1997 324 Or. 514 931 P.2d 770
Extracted from page: 43
","Vannatta v. Keisling, No. SC S42506, 324 Or. 514, 931 P.2d 770, 1997 WL 50135 (Or. Feb. 06, 1997)
","Feb. 06, 1997",Oregon,Overruled by," 1.  Matter of Validation Proceeding to Determine the Regularity and Legality of Multnomah County Home Rule Charter Section 11.60 and Implementing Ordinance No. 1243 Regulating Campaign Finance and Disclosure  
462 P.3d 706 , 366 Or. 295 , Or. , (NO. SC S066445 )
","Apr. 23, 2020"
"Supreme Court of Oregon. February 27, 1945 176 Or. 542 156 P.2d 386
Extracted from page: 45
","Seater v. Penn Mut. Life Ins. Co. of Philadelphia, 176 Or. 542, 156 P.2d 386 (Or. Feb. 27, 1945)
","Feb. 27, 1945",Oregon,Overruled by," 1.  Salisbury v. John Hancock Mut. Life Ins. Co. 
486 P.2d 1279 , 259 Or. 453 , Or.
","July 23, 1971"
"22, 1889 17 Or. 473 21 P. 443
Extracted from page: 46
","Caufield v. Clark, 17 Or. 473, 21 P. 443, 11 Am. St. Rep. 845 (Or. Apr. 22, 1889)
","Apr. 22, 1889",Oregon,Overruled by," 1.  Norgard v. Busher 
349 P.2d 490 , 220 Or. 297 , 80 A.L.R.2d 1161 , Or.
","Feb. 17, 1960"
"10, 1991 312 Or. 198 818 P.2d 930
Extracted from page: 49
","Madani v. Kendall Ford, Inc., No. CA A49072, 312 Or. 198, 818 P.2d 930, 125 Lab. Cas. P 57422, 1991 WL 203473 (Or. Oct. 10, 1991)
","Oct. 10, 1991",Oregon,Abrogated by," 1.  McGanty v. Staudenraus  
901 P.2d 841 , 321 Or. 532 , 10 IER Cases 1793 , Or. , (NO. CA A75978 , SC S40963 )
","Sep. 08, 1995"
"Supreme Court of Oregon. May 30, 1991 311 Or. 400 813 P.2d 28
Extracted from page: 51
","State v. Holmes, No. CA A60910, 311 Or. 400, 813 P.2d 28, 1991 WL 95399 (Or. May 30, 1991)
","May 30, 1991",Oregon,Abrogated by," 1.  State v. Ashbaugh  
244 P.3d 360 , 349 Or. 297 , Or. , (NO. CA A131117 , CC C052367CR , S057188 , SC S057189 CONTROL , SCS057189 , SCS057189CONTROL )
","Dec. 09, 2010"
"Supreme Court of Oregon. October 07, 1999 329 Or. 369 987 P.2d 476
Extracted from page: 54
","Lakin v. Senco Products, Inc., No. S44110, 329 Or. 369, 987 P.2d 476, Prod. Liab. Rep. (CCH) P 15696, 1999 WL 809694 (Or. Oct. 07, 1999)
","Oct. 07, 1999",Oregon,Overruled by," 1.  Horton v. Oregon Health and Science University 
376 P.3d 998 , 359 Or. 168 , Or. , (NO. CC 1108-11209 , SC S061992 )
","May 05, 2016"
"Supreme Court of Oregon. September 08, 1999 329 Or. 327 986 P.2d 1160
Extracted from page: 55
","State v. Barnes, No. S44787, 329 Or. 327, 986 P.2d 1160, 1999 WL 701237 (Or. Sep. 08, 1999)
","Sep. 08, 1999",Oregon,Overruled by," 1.  State v. Owen  
505 P.3d 953 , 369 Or. 288 , Or. , (NO. S067658 )
","Mar. 03, 2022"
"Supreme Court of Oregon. July 29, 1999 329 Or. 199 986 P.2d 556
Extracted from page: 57
","First Commerce of America, Inc. v. Nimbus Center Associates, No. CA A93182, 329 Or. 199, 986 P.2d 556, 1999 WL 549368 (Or. July 29, 1999)
","July 29, 1999",Oregon,Abrogated by," 1.  Kerr v. Bradbury  
131 P.3d 737 , 340 Or. 241 , Or. , (NO. CA A121744 , CC 02C-21814 , SC S51503 )
","Mar. 23, 2006"
"Supreme Court of Oregon. July 15, 1999 329 Or. 62 987 P.2d 463
Extracted from page: 58
","Lakin v. Senco Products, Inc., No. S44110, 329 Or. 62, 987 P.2d 463, Prod. Liab. Rep. (CCH) P 15571, 1999 WL 498088 (Or. July 15, 1999)
","July 15, 1999",Oregon,Overruled by," 1.  Horton v. Oregon Health and Science University  
376 P.3d 998 , 359 Or. 168 , Or. , (NO. CC 1108-11209 , SC S061992 )
","May 05, 2016"
"08, 1972 262 Or. 619 500 P.2d 1045
Extracted from page: 8
","Wright v. Schutt Const. Co., 262 Or. 619, 500 P.2d 1045, 69 A.L.R.3d 1260 (Or. Sep. 08, 1972)
","Sep. 08, 1972",Oregon,Disavowed by," 2.  Illingworth v. Bushong 
688 P.2d 379 , 297 Or. 675 , 39 UCC Rep.Serv. 903 , Or. , (NO. CA A20104 , SC 29315 , TC 80-108-L )
","Sep. 05, 1984"
"Supreme Court of Oregon. September 20, 1921 101 Or. 368 200 P. 790
Extracted from page: 11
","State v. Rathie, 101 Or. 368, 200 P. 790 (Or. Sep. 20, 1921)
","Sep. 20, 1921",Oregon,Overruled by," 1.  State v. Huffman 
297 P.2d 831 , 207 Or. 372 , Or.
","May 23, 1956"
"Supreme Court of Oregon. August 29, 1921 101 Or. 294 200 P. 466
Extracted from page: 12
","Tichner v. City of Portland, 101 Or. 294, 200 P. 466 (Or. Aug. 29, 1921)
","Aug. 29, 1921",Oregon,Overruled by," 1.  City of Portland v. Welch 
59 P.2d 228 , 154 Or. 286 , 106 A.L.R. 1188 , Or.
","July 07, 1936"
"Supreme Court of Oregon. December 20, 1921 102 Or. 389 202 P. 719
Extracted from page: 13
","Hall v. Brown, 102 Or. 389, 202 P. 719 (Or. Dec. 20, 1921)
","Dec. 20, 1921",Oregon,Overruled by," 1.  State v. Sutton 
450 P.2d 748 , 253 Or. 24 , Or.
","Feb. 19, 1969"
"Supreme Court of Oregon. May 10, 2001 332 Or. 83 23 P.3d 333
Extracted from page: 17
","Smothers v. Gresham Transfer, Inc., No. CA A90805, 332 Or. 83, 23 P.3d 333, 2001 WL 493441 (Or. May 10, 2001)
","May 10, 2001",Oregon,Overruled by," 1.  Horton v. Oregon Health and Science University  
376 P.3d 998 , 359 Or. 168 , Or. , (NO. CC 1108-11209 , SC S061992 )
","May 05, 2016"
"Oregon April 30, 1891 20 Or. 563 20 Or. 579
Extracted from page: 19
","State Ins. Co. v. Oregon Ry. & Nav. Co., 20 Or. 563, 26 P. 838, 20 Or. 579 (Or. Apr. 30, 1891)
","Apr. 30, 1891",Oregon,Overruled by," 1.  Williams v. Pacific Surety Co. 
132 P. 959 , 66 Or. 151 , Or.
","June 03, 1913"
"Oregon April 30, 1891 20 Or. 569 26 P. 857
Extracted from page: 21
","Home Mut. Ins. Co. v. Oregon Ry. & Nav. Co., 20 Or. 569, 26 P. 857, 23 Am. St. Rep. 151 (Or. Apr. 30, 1891)
","Apr. 30, 1891",Oregon,Overruled by," 1.  Williams v. Pacific Surety Co. 
132 P. 959 , 66 Or. 151 , Or.
","June 03, 1913"
"Supreme Court of Oregon. May 11, 1948 183 Or. 362 192 P.2d 990
Extracted from page: 28
","Luebke v. Hawthorne, 183 Or. 362, 192 P.2d 990 (Or. May 11, 1948)
","May 11, 1948",Oregon,Overruled by," 1.  Johnson v. Kolovos 
355 P.2d 1115 , 224 Or. 266 , Or.
","Oct. 12, 1960"
"Supreme Court of Oregon. February 17, 1948 182 Or. 652 189 P.2d 583
Extracted from page: 28
","Ashbaugh v. McKinney, 182 Or. 652, 189 P.2d 583 (Or. Feb. 17, 1948)
","Feb. 17, 1948",Oregon,Abrogated by," 1.  Matter of Marriage of Hruby  
748 P.2d 57 , 304 Or. 500 , 56 USLW 2423 , Or. , (NO. CA A38815 , SC S33934 , TC D8111-68418 )
","Dec. 22, 1987"
"Supreme Court of Oregon. December 21, 1948 184 Or. 649 200 P.2d 936
Extracted from page: 30
","Conger v. Eugene Plywood Co., 184 Or. 649, 200 P.2d 936 (Or. Dec. 21, 1948)
","Dec. 21, 1948",Oregon,Overruled by," 1.  Godell v. Johnson 
418 P.2d 505 , 244 Or. 587 , Or.
","Sep. 28, 1966"
"Supreme Court of Oregon. January 08, 1980 288 Or. 271 604 P.2d 1261
Extracted from page: 32
","Miller v. City of Portland, No. 10332, 288 Or. 271, 604 P.2d 1261 (Or. Jan. 08, 1980)
","Jan. 08, 1980",Oregon,Abrogated by," 1.  Fulmer v. Timber Inn Restaurant and Lounge, Inc.  
9 P.3d 710 , 330 Or. 413 , Or. , (NO. SCS45323 )
","July 27, 2000"
"21, 1906 48 Or. 359 87 P. 530
Extracted from page: 37
","Heywood Bros. & Wakefield Co. v. Doernbecher Mfg. Co., 48 Or. 359, 87 P. 530 (Or. Nov. 21, 1906)
","Nov. 21, 1906",Oregon,Overruled by," 1.  In re Pittock’s Estate 
202 P. 216 , 102 Or. 159 , Or.
","Nov. 22, 1921"
"17, 1906 48 Or. 359 86 P. 357
Extracted from page: 38
","Heywood Bros. & Wakefield Co. v. Doernbecher Mfg. Co., 48 Or. 359, 86 P. 357 (Or. July 17, 1906)
","July 17, 1906",Oregon,Overruled by," 1.  In re Pittock’s Estate 
202 P. 216 , 102 Or. 159 , Or.
","Nov. 22, 1921"
"15, 1983 296 Or. 1 672 P.2d 691
Extracted from page: 42
","State v. Luther, No. CA 17011, 296 Or. 1, 672 P.2d 691 (Or. Nov. 15, 1983)
","Nov. 15, 1983",Oregon,Overruled by," 1.  State v. Affeld 
764 P.2d 220 , 307 Or. 125 , Or. , (NO. CA A38006 , SC S35085 , TC CR-85-77 )
","Nov. 16, 1988"
