DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Georgia. August 17, 1906 126 Ga. 498 55 S.E. 251
Extracted from page: 1
","Albright-Prior Co. v. Pacific Selling Co., 126 Ga. 498, 55 S.E. 251, 115 Am. St. Rep. 108 (Ga. Aug. 17, 1906)
","Aug. 17, 1906",Georgia,Overruled by," 1.  W.R. Warner & Co. v. Strickland 
87 S.E. 667 , 144 Ga. 547 , Ga. , (NO. 191 )
","Jan. 13, 1916"
"Supreme Court of Georgia. February 19, 1906 124 Ga. 965 53 S.E. 664
Extracted from page: 2
","Patton v. Bank of La Fayette, 124 Ga. 965, 53 S.E. 664, 5 L.R.A.N.S. 592 (Ga. Feb. 19, 1906)
","Feb. 19, 1906",Georgia,Overruled by," 1.  Sharpe v. Department of Transp.  
476 S.E.2d 722 , 267 Ga. 267 , 96 FCDR 3972 , Ga. , (NO. S96G0546 )
","Oct. 07, 1996"
"Supreme Court of Georgia. September 08, 1961 217 Ga. 234 123 S.E.2d 115
Extracted from page: 7
","Reynolds v. Reynolds, No. 21295, 217 Ga. 234, 123 S.E.2d 115 (Ga. Sep. 08, 1961)
","Sep. 08, 1961",Georgia,Overruled by," 1.  Scherer v. Scherer 
292 S.E.2d 662 , 249 Ga. 635 , Ga. , (NO. 38539 )
","June 22, 1982"
"Supreme Court of Georgia. August 24, 2021 312 Ga. 303 862 S.E.2d 507
Extracted from page: 12
","Sims v. State, No. S21A0587, 312 Ga. 303, 862 S.E.2d 507, 2021 WL 3727797 (Ga. Aug. 24, 2021)
","Aug. 24, 2021",Georgia,Overruled by," 1.  Johnson v. State  
885 S.E.2d 725 , 315 Ga. 876 , Ga. , (NO. S22A0964 )
","Mar. 15, 2023"
"Supreme Court of Georgia. January 01, 1875 54 Ga. 285 1875 WL 3048
Extracted from page: 18
","Gholston v. Gholston, 54 Ga. 285, 1875 WL 3048 (Ga. 1875)
","June 15, 1875",Georgia,Overruled by," 1.  Wise v. Wise 
119 S.E. 410 , 156 Ga. 459 , Ga. , (NO. 3397 , 3418 )
","Sep. 26, 1923"
"Supreme Court of Georgia. July 01, 1875 55 Ga. 194 1875 WL 3197
Extracted from page: 20
","Bawknight v. Liverpool & London & Globe Ins. Co., 55 Ga. 194, 1875 WL 3197 (Ga. July 01, 1875)
","July 01, 1875",Georgia,Overruled by," 1.  Reeves v. Southern Ry. Co. 
49 S.E. 674 , 121 Ga. 561 , 70 L.R.A. 513 , Ga.
","Jan. 27, 1905"
"Supreme Court of Georgia. July 01, 1875 54 Ga. 653 1875 WL 3354
Extracted from page: 23
","Hawkins v. State, 54 Ga. 653, 1875 WL 3354 (Ga. July 01, 1875)
","July 01, 1875",Georgia,Overruled by," 1.  Groves v. State 
73 Ga. 205 , 1884 WL 2351 , Ga.
","Sep. 09, 1884"
"Supreme Court of Georgia. September 01, 1879 63 Ga. 331 1879 WL 2521
Extracted from page: 25
","Claton v. Ganey, 63 Ga. 331, 1879 WL 2521 (Ga. Sep. 01, 1879)
","Sep. 01, 1879",Georgia,Overruled by," 1.  Bush v. Rawlins 
5 S.E. 761 , 80 Ga. 583 , Ga.
","Mar. 26, 1888"
"Supreme Court of Georgia. February 01, 1879 62 Ga. 395 1879 WL 2833
Extracted from page: 26
","Kneeland v. State, 62 Ga. 395, 1879 WL 2833 (Ga. Feb. 01, 1879)
","Feb. 01, 1879",Georgia,Overruled by," 1.  Monford v. State  
40 S.E. 798 , 114 Ga. 528 , Ga.
","Feb. 04, 1902"
"Supreme Court of Georgia. January 16, 1918 147 Ga. 599 95 S.E. 2
Extracted from page: 29
","First Nat. Bank v. Owens, No. 297, 147 Ga. 599, 95 S.E. 2 (Ga. Jan. 16, 1918)
","Jan. 16, 1918",Georgia,Abrogated by," 1.  Marion County v. First Nat. Bank of Gainesville 
18 S.E.2d 475 , 193 Ga. 263 , Ga. , (NO. 13902 )
","Jan. 13, 1942"
"Supreme Court of Georgia. June 01, 1849 7 Ga. 2 1849 WL 1626
Extracted from page: 32
","Studstill v. State, No. 2, 7 Ga. 2, 1849 WL 1626 (Ga. June 01, 1849)
","June 01, 1849",Georgia,Abrogated by," 1.  Armistead v. State 
18 Ga. 704 , 1855 WL 1763 , Ga. , (NO. 101 )
","Aug. 01, 1855"
"Supreme Court of Georgia. August 31, 1917 147 Ga. 248 93 S.E. 401
Extracted from page: 34
","Harden v. City of Atlanta, No. 573, 147 Ga. 248, 93 S.E. 401 (Ga. Aug. 31, 1917)
","Aug. 31, 1917",Georgia,Overruled by," 1.  Glover v. City of Atlanta 
96 S.E. 562 , 148 Ga. 285 , Ga. , (NO. 679 , 680 )
","Aug. 13, 1918"
"Supreme Court of Georgia. January 01, 1874 51 Ga. 515 1874 WL 2783
Extracted from page: 37
","Central Railroad & Banking Co. v. Wood, 51 Ga. 515, 1874 WL 2783 (Ga. 1874)
","June 15, 1874",Georgia,Overruled by," 1.  City of Columbus v. Anglin 
48 S.E. 318 , 120 Ga. 785 , Ga.
","Aug. 10, 1904"
"Supreme Court of Georgia. January 01, 1874 51 Ga. 567 1874 WL 2799
Extracted from page: 39
","Martin v. State, 51 Ga. 567, 1874 WL 2799 (Ga. 1874)
","June 15, 1874",Georgia,Overruled by," 1.  Roberson v. State 
70 S.E. 175 , 135 Ga. 654 , Ga.
","Feb. 14, 1911"
"Supreme Court of Georgia. January 01, 1874 50 Ga. 585 1874 WL 3147
Extracted from page: 41
","Bird v. State, 50 Ga. 585, 1874 WL 3147 (Ga. 1874)
","June 15, 1874",Georgia,Overruled by," 1.  Shelton v. State 
140 S.E.2d 839 , 220 Ga. 610 , Ga. , (NO. 22767 )
","Feb. 04, 1965"
"Supreme Court of Georgia. January 23, 1973 230 Ga. 94 195 S.E.2d 654
Extracted from page: 41
","Herrington v. Herrington, No. 27656, 230 Ga. 94, 195 S.E.2d 654 (Ga. Jan. 23, 1973)
","Jan. 23, 1973",Georgia,Overruled by," 1.  Gillen v. Bostick 
215 S.E.2d 676 , 234 Ga. 308 , Ga. , (NO. 29784 )
","Apr. 29, 1975"
"08, 1973 230 Ga. 241 196 S.E.2d 424
Extracted from page: 41
","Kerbo v. State, No. 27730, 230 Ga. 241, 196 S.E.2d 424 (Ga. Mar. 08, 1973)
","Mar. 08, 1973",Georgia,Overruled by," 1.  State v. Stonaker 
222 S.E.2d 354 , 236 Ga. 1 , Ga. , (NO. 29964 )
","Jan. 08, 1976"
"Supreme Court of Georgia. September 06, 1973 231 Ga. 4 200 S.E.2d 112
Extracted from page: 42
","Witt v. State, No. 28001, 231 Ga. 4, 200 S.E.2d 112 (Ga. Sep. 06, 1973)
","Sep. 06, 1973",Georgia,Overruled by," 1.  Lavender v. State  
216 S.E.2d 855 , 234 Ga. 608 , Ga. , (NO. 29931 )
","June 17, 1975"
"Supreme Court of Georgia. May 10, 1973 230 Ga. 589 198 S.E.2d 298
Extracted from page: 42
","Sims v. State, No. 27852, 230 Ga. 589, 198 S.E.2d 298 (Ga. May 10, 1973)
","May 10, 1973",Georgia,Overruled by," 1.  Parris v. State 
208 S.E.2d 493 , 232 Ga. 687 , Ga. , (NO. 29016 )
","Sep. 04, 1974"
"Supreme Court of Georgia. December 03, 1973 231 Ga. 528 202 S.E.2d 414
Extracted from page: 43
","Fitts v. Fitts, No. 28323, 231 Ga. 528, 202 S.E.2d 414 (Ga. Dec. 03, 1973)
","Dec. 03, 1973",Georgia,Overruled by," 1.  Hayes v. Hayes 
283 S.E.2d 875 , 248 Ga. 526 , Ga. , (NO. 37918 )
","Nov. 04, 1981"
"Supreme Court of Georgia. October 26, 1973 231 Ga. 307 201 S.E.2d 474
Extracted from page: 45
","Blackmon v. Scoven, No. 28186, 231 Ga. 307, 201 S.E.2d 474 (Ga. Oct. 26, 1973)
","Oct. 26, 1973",Georgia,Overruled by," 1.  City of Atlanta v. Barnes 
578 S.E.2d 110 , 276 Ga. 449 , 3 FCDR 796 , Ga. , (NO. S02A1338 , S02A1478 )
","Mar. 10, 2003"
"Supreme Court of Georgia. October 05, 1973 231 Ga. 226 200 S.E.2d 868
Extracted from page: 45
","Jordan v. Caldwell, No. 28212, 231 Ga. 226, 200 S.E.2d 868 (Ga. Oct. 05, 1973)
","Oct. 05, 1973",Georgia,Overruled by," 1.  Cambron v. Canal Ins. Co. 
269 S.E.2d 426 , 246 Ga. 147 , Ga. , (NO. 36013 )
","June 27, 1980"
"Supreme Court of Georgia. May 10, 1973 230 Ga. 536 198 S.E.2d 161
Extracted from page: 48
","Krist v. Caldwell, No. 27711, 230 Ga. 536, 198 S.E.2d 161 (Ga. May 10, 1973)
","May 10, 1973",Georgia,Overruled by," 1.  Burney v. State 
257 S.E.2d 543 , 244 Ga. 33 , Ga. , (NO. 34749 )
","July 03, 1979"
"Supreme Court of Georgia. September 06, 1973 231 Ga. 9 200 S.E.2d 97
Extracted from page: 49
","Buford v. Buford, No. 28020, 231 Ga. 9, 200 S.E.2d 97 (Ga. Sep. 06, 1973)
","Sep. 06, 1973",Georgia,Overruled by," 1.  Ledford v. Bowers  
286 S.E.2d 293 , 248 Ga. 804 , Ga. , (NO. 37832 )
","Jan. 06, 1982"
"Supreme Court of Georgia. November 29, 1973 231 Ga. 458 202 S.E.2d 99
Extracted from page: 52
","Bennett v. State, No. 28037, 231 Ga. 458, 202 S.E.2d 99 (Ga. Nov. 29, 1973)
","Nov. 29, 1973",Georgia,Overruled by," 1.  Howard v. State 
228 S.E.2d 860 , 237 Ga. 471 , Ga. , (NO. 31012 )
","Sep. 08, 1976"
"Supreme Court of Georgia. February 10, 1981 247 Ga. 114 276 S.E.2d 324
Extracted from page: 54
","Miller v. Miller, No. 36945, 247 Ga. 114, 276 S.E.2d 324 (Ga. Feb. 10, 1981)
","Feb. 10, 1981",Georgia,Overruled by," 1.  Groves v. Groves 
298 S.E.2d 506 , 250 Ga. 459 , Ga. , (NO. 39077 )
","Jan. 06, 1983"
"Supreme Court of Georgia. June 30, 1981 247 Ga. 746 279 S.E.2d 451
Extracted from page: 54
","Higdon v. Cooper, No. 37538, 247 Ga. 746, 279 S.E.2d 451 (Ga. June 30, 1981)
","June 30, 1981",Georgia,Overruled by," 1.  Wilford v. State  
606 S.E.2d 252 , 278 Ga. 718 , 4 FCDR 3764 , Ga. , (NO. S04G0894 )
","Nov. 22, 2004"
"Supreme Court of Georgia. July 07, 1981 247 Ga. 779 279 S.E.2d 695
Extracted from page: 56
","State v. Crane, No. 37463-37466, 247 Ga. 779, 279 S.E.2d 695 (Ga. July 07, 1981)
","July 07, 1981",Georgia,Overruled by," 1.  State v. Jackson  
697 S.E.2d 757 , 287 Ga. 646 , 10 FCDR 2118 , 10 FCDR 2574 , Ga. , (NO. S10A0070 )
","June 28, 2010"
"The Supreme Court, 237 Ga. 341, 227 S.E.2d 385
Extracted from page: 59
","White v. Georgia Power Co., No. 30549, 237 Ga. 341, 227 S.E.2d 385 (Ga. July 15, 1976)
","July 15, 1976",Georgia,Overruled by," 1.  DeKalb County v. Trustees, Decatur Lodge No. 1602, B. P. O. Elks  
251 S.E.2d 243 , 242 Ga. 707 , Ga. , (NO. 33628 )
","Nov. 22, 1978"
"Supreme Court of Georgia. June 05, 1995 265 Ga. 440 458 S.E.2d 98
Extracted from page: 61
","King v. State, No. S95A0155, 265 Ga. 440, 458 S.E.2d 98, 1995 WL 331521 (Ga. June 05, 1995)
","June 05, 1995",Georgia,Overruled by," 1.  Powell v. State 
510 S.E.2d 18 , 270 Ga. 327 , 98 FCDR 3952 , Ga. , (NO. S98A0755 )
","Nov. 23, 1998"
"Supreme Court of Georgia. June 09, 1952 209 Ga. 228 71 S.E.2d 639
Extracted from page: 2
","Ramsay v. Sims, No. 17824, 209 Ga. 228, 71 S.E.2d 639 (Ga. June 09, 1952)
","June 09, 1952",Georgia,Overruled by," 1.  Dolvin v. Dolvin  
284 S.E.2d 254 , 248 Ga. 439 , Ga. , (NO. 37677 )
","Nov. 10, 1981"
"Supreme Court of Georgia. May 12, 1953 209 Ga. 751 76 S.E.2d 15
Extracted from page: 3
","Hammock v. Hammock, No. 18180, 209 Ga. 751, 76 S.E.2d 15 (Ga. May 12, 1953)
","May 12, 1953",Georgia,Overruled by," 1.  Griggers v. Bryant  
236 S.E.2d 599 , 239 Ga. 244 , Ga. , (NO. 31999 )
","June 20, 1977"
"Supreme Court of Georgia. January 12, 1953 209 Ga. 447 74 S.E.2d 7
Extracted from page: 3
","Webb v. Henlery, No. 18012, 209 Ga. 447, 74 S.E.2d 7 (Ga. Jan. 12, 1953)
","Jan. 12, 1953",Georgia,Overruled by," 1.  Garmon v. Johnson 
257 S.E.2d 276 , 243 Ga. 855 , Ga. , (NO. 34776 )
","June 27, 1979"
"Supreme Court of Georgia. March 14, 1955 211 Ga. 447 86 S.E.2d 303
Extracted from page: 7
","Locke v. Grimes, No. 18863, 211 Ga. 447, 86 S.E.2d 303 (Ga. Mar. 14, 1955)
","Mar. 14, 1955",Georgia,Overruled by," 1.  Perkins v. Courson 
135 S.E.2d 388 , 219 Ga. 611 , Ga. , (NO. 22248 )
","Feb. 06, 1964"
"Supreme Court of Georgia. January 01, 1855 16 Ga. 545 1855 WL 1617
Extracted from page: 13
","Harris v. Smith, No. 60, 16 Ga. 545, 1855 WL 1617 (Ga. 1855)
","June 15, 1855",Georgia,Overruled by," 1.  Hertz v. Abrahams  
36 S.E. 409 , 110 Ga. 707 , 50 L.R.A. 361 , Ga.
","June 06, 1900"
"Supreme Court of Georgia. July 01, 1855 18 Ga. 476 1855 WL 1711
Extracted from page: 13
","Knowles v. Lawton, No. 65, 18 Ga. 476, 63 Am. Dec. 290, 1855 WL 1711 (Ga. July 01, 1855)
","July 01, 1855",Georgia,Overruled by," 1.  Osborne v. Rice 
33 S.E. 54 , 107 Ga. 281 , Ga.
","Apr. 21, 1899"
"Supreme Court of Georgia. March 02, 1888 80 Ga. 12 5 S.E. 289
Extracted from page: 16
","Parker v. Chestnutt, 80 Ga. 12, 5 S.E. 289 (Ga. Mar. 02, 1888)
","Mar. 02, 1888",Georgia,Overruled by," 1.  Holliday v. Price 
92 S.E. 533 , 146 Ga. 782 , Ga. , (NO. 412 )
","May 16, 1917"
"Supreme Court of Georgia. December 03, 1888 81 Ga. 485 8 S.E. 70
Extracted from page: 20
","Peavy v. Georgia R. Co., 81 Ga. 485, 8 S.E. 70, 12 Am. St. Rep. 334 (Ga. Dec. 03, 1888)
","Dec. 03, 1888",Georgia,Overruled by," 1.  Mason v. Nashville, C. & St. L. Ry. Co. 
70 S.E. 225 , 135 Ga. 741 , 33 L.R.A.N.S. 280 , Ga.
","Feb. 18, 1911"
"Supreme Court of Georgia. June 05, 1888 80 Ga. 785 7 S.E. 626
Extracted from page: 21
","Blackman v. State, 80 Ga. 785, 7 S.E. 626 (Ga. June 05, 1888)
","June 05, 1888",Georgia,Overruled by," 1.  Corbin v. State 
86 S.E.2d 221 , 211 Ga. 400 , Ga. , (NO. 18834 )
","Feb. 16, 1955"
"Supreme Court of Georgia. January 09, 1888 79 Ga. 260 4 S.E. 887
Extracted from page: 21
","Adkins v. Hutchings, 79 Ga. 260, 4 S.E. 887 (Ga. Jan. 09, 1888)
","Jan. 09, 1888",Georgia,Overruled by," 1.  McCarthy v. Nixon Grocery Co. 
56 S.E. 72 , 126 Ga. 762 , Ga.
","Nov. 14, 1906"
"Supreme Court of Georgia. January 09, 1888 79 Ga. 487 4 S.E. 860
Extracted from page: 22
","Pope v. Jones, 79 Ga. 487, 4 S.E. 860 (Ga. Jan. 09, 1888)
","Jan. 09, 1888",Georgia,Overruled by," 1.  Ricks v. State 
814 S.E.2d 318 , 303 Ga. 567 , Ga. , (NO. S18A0012 )
","May 07, 2018"
"Supreme Court of Georgia. July 01, 1873 50 Ga. 156 1873 WL 2701
Extracted from page: 22
","Macon and Brunswick R. Co. v. State ex rel. Pate, 50 Ga. 156, 1873 WL 2701 (Ga. July 01, 1873)
","July 01, 1873",Georgia,Overruled by," 1.  Savannah, F. & W. Ry. Co. v. Gill  
45 S.E. 623 , 118 Ga. 737 , Ga.
","Oct. 30, 1903"
"Supreme Court of Georgia. July 01, 1873 49 Ga. 436 1873 WL 2614
Extracted from page: 25
","Bass v. Irvin, 49 Ga. 436, 1873 WL 2614 (Ga. July 01, 1873)
","July 01, 1873",Georgia,Overruled by," 1.  Henderson v. Reynolds 
10 S.E. 734 , 84 Ga. 159 , 7 L.R.A. 327 , Ga.
","Dec. 16, 1889"
"Supreme Court of Georgia. December 05, 1989 259 Ga. 663 386 S.E.2d 146
Extracted from page: 28
","OB-GYN Associates of Albany v. Littleton, No. S89G0538, 259 Ga. 663, 386 S.E.2d 146, 1989 WL 146824 (Ga. Dec. 05, 1989)
","Dec. 05, 1989",Georgia,Abrogated by,"    1.  Lee v. State Farm Mut. Ins. Co.  
533 S.E.2d 82 , 272 Ga. 583 , 89 A.L.R.5th 711 , FCDR 2579 , Ga. , (NO. S99G1523 )
","July 10, 2000"
"Supreme Court of Georgia. October 21, 2013 293 Ga. 816 750 S.E.2d 141
Extracted from page: 31
","Burch v. State, No. S13A0761, 293 Ga. 816, 750 S.E.2d 141, 13 FCDR 3200, 2013 WL 5707971 (Ga. Oct. 21, 2013)
","Oct. 21, 2013",Georgia,Overruled by," 1.  Collier v. State 
834 S.E.2d 769 , 307 Ga. 363 , Ga. , (NO. S19A0658 )
","Oct. 21, 2019"
"Supreme Court of Georgia. June 17, 2013 293 Ga. 165 744 S.E.2d 735
Extracted from page: 32
","Sauls v. State, No. S12G1292, 293 Ga. 165, 744 S.E.2d 735, 13 FCDR 1846, 2013 WL 2928146 (Ga. June 17, 2013)
","June 17, 2013",Georgia,Overruled by," 1.  Olevik v. State 
806 S.E.2d 505 , 302 Ga. 228 , Ga. , (NO. S17A0738 )
","Oct. 16, 2017"
"Supreme Court of Georgia. April 15, 2013 293 Ga. 6 743 S.E.2d 19
Extracted from page: 32
","Henderson v. State, No. S13A0356, 293 Ga. 6, 743 S.E.2d 19, 13 FCDR 1223, 2013 WL 1499432 (Ga. Apr. 15, 2013)
","Apr. 15, 2013",Georgia,Overruled by," 1.  Collier v. State 
834 S.E.2d 769 , 307 Ga. 363 , Ga. , (NO. S19A0658 )
","Oct. 21, 2019"
"Supreme Court of Georgia. April 29, 2013 292 Ga. 834 741 S.E.2d 877
Extracted from page: 33
","Fennell v. State, No. S13A0153, 292 Ga. 834, 741 S.E.2d 877, 13 FCDR 1395, 2013 WL 1789873 (Ga. Apr. 29, 2013)
","Apr. 29, 2013",Georgia,Overruled by," 1.  State v. Abbott 
812 S.E.2d 225 , 303 Ga. 297 , Ga. , (NO. S17A1583 )
","Mar. 15, 2018"
"Supreme Court of Georgia. November 04, 2013 294 Ga. 34 751 S.E.2d 63
Extracted from page: 35
","Jackson v. State, No. S13A0937, 294 Ga. 34, 751 S.E.2d 63, 13 FCDR 3345, 2013 WL 5878161 (Ga. Nov. 04, 2013)
","Nov. 04, 2013",Georgia,Overruled by," 1.  Hamm v. State 
756 S.E.2d 507 , 294 Ga. 791 , 14 FCDR 529 , Ga. , (NO. S13A-1696 )
","Mar. 17, 2014"
"Supreme Court of Georgia. October 07, 2013 293 Ga. 709 749 S.E.2d 663
Extracted from page: 36
","Walker v. State, No. S13A0861, 293 Ga. 709, 749 S.E.2d 663, 13 FCDR 3073, 2013 WL 5508541 (Ga. Oct. 07, 2013)
","Oct. 07, 2013",Georgia,Overruled by," 1.  State v. Springer 
774 S.E.2d 106 , 297 Ga. 376 , Ga. , (NO. S14G1539 )
","June 29, 2015"
"Supreme Court of Georgia. September 09, 2013 293 Ga. 544 748 S.E.2d 414
Extracted from page: 37
","Lewis v. State, No. S13A0920, 293 Ga. 544, 748 S.E.2d 414, 13 FCDR 2811, 2013 WL 4779548 (Ga. Sep. 09, 2013)
","Sep. 09, 2013",Georgia,Overruled by," 1.  Collier v. State 
834 S.E.2d 769 , 307 Ga. 363 , Ga. , (NO. S19A0658 )
","Oct. 21, 2019"
"Supreme Court of Georgia. November 25, 2013 294 Ga. 315 751 S.E.2d 802
Extracted from page: 38
","Allaben v. State, No. S13A0949, 294 Ga. 315, 751 S.E.2d 802, 13 FCDR 3688, 13 FCDR 3927, 2013 WL 6157316 (Ga. Nov. 25, 2013)
","Nov. 25, 2013",Georgia,Overruled by," 1.  State v. Springer 
774 S.E.2d 106 , 297 Ga. 376 , Ga. , (NO. S14G1539 )
","June 29, 2015"
"Supreme Court of Georgia. June 03, 2013 293 Ga. 89 744 S.E.2d 9
Extracted from page: 39
","Durden v. State, No. S13A0026, 293 Ga. 89, 744 S.E.2d 9, 13 FCDR 1704, 2013 WL 2371806 (Ga. June 03, 2013)
","June 03, 2013",Georgia,Overruled by," 1.  Jeffrey v. State 
770 S.E.2d 585 , 296 Ga. 713 , Ga. , (NO. S14A1418 )
","Mar. 16, 2015"
"Supreme Court of Georgia. November 19, 1985 255 Ga. 170 336 S.E.2d 246
Extracted from page: 43
","Roberts v. State, No. 42394, 255 Ga. 170, 336 S.E.2d 246 (Ga. Nov. 19, 1985)
","Nov. 19, 1985",Georgia,Overruled by," 1.  Ross v. State  
614 S.E.2d 31 , 279 Ga. 365 , 5 FCDR 1580 , Ga. , (NO. S05A0748 )
","May 23, 2005"
"Supreme Court of Georgia. February 13, 1985 253 Ga. 779 325 S.E.2d 752
Extracted from page: 44
","Robinson v. City of Decatur, No. 41397, 253 Ga. 779, 325 S.E.2d 752 (Ga. Feb. 13, 1985)
","Feb. 13, 1985",Georgia,Overruled by," 1.  Martin v. Georgia Dept. of Public Safety  
357 S.E.2d 569 , 257 Ga. 300 , Ga. , (NO. 44194 )
","June 25, 1987"
"Supreme Court of Georgia. May 02, 1985 254 Ga. 300 329 S.E.2d 149
Extracted from page: 46
","Menendez v. Perishable Distributors, Inc., No. 41745, 254 Ga. 300, 329 S.E.2d 149, 1985 WL 1300748 (Ga. May 02, 1985)
","May 02, 1985",Georgia,Abrogated by," 1.  Posey v. Medical Center-West, Inc. 
354 S.E.2d 417 , 257 Ga. 55 , Ga. , (NO. 44081 )
","Apr. 08, 1987"
"Supreme Court of Georgia. January 07, 1985 253 Ga. 713 324 S.E.2d 450
Extracted from page: 47
","Kariuki v. DeKalb County, No. 41496, 253 Ga. 713, 324 S.E.2d 450 (Ga. Jan. 07, 1985)
","Jan. 07, 1985",Georgia,Overruled by," 1.  Russell v. City of East Point 
403 S.E.2d 50 , 261 Ga. 213 , Ga. , (NO. S91A0308 )
","Apr. 15, 1991"
"Supreme Court of Georgia. November 27, 1985 255 Ga. 288 336 S.E.2d 770
Extracted from page: 48
","Curtis v. Curtis, No. 42157, 255 Ga. 288, 336 S.E.2d 770 (Ga. Nov. 27, 1985)
","Nov. 27, 1985",Georgia,Overruled by," 1.  Grissom v. Grissom 
647 S.E.2d 1 , 282 Ga. 267 , 7 FCDR 1708 , 7 FCDR 2278 , Ga. , (NO. S07F0132 )
","June 04, 2007"
"Supreme Court of Georgia. January 29, 1985 253 Ga. 740 325 S.E.2d 143
Extracted from page: 49
","Alvin v. State, No. 41175, 253 Ga. 740, 325 S.E.2d 143 (Ga. Jan. 29, 1985)
","Jan. 29, 1985",Georgia,Overruled by," 1.  Drinkard v. Walker 
636 S.E.2d 530 , 281 Ga. 211 , 6 FCDR 3190 , Ga. , (NO. S06A1440 )
","Oct. 16, 2006"
"Supreme Court of Georgia. November 04, 1996 267 Ga. 254 477 S.E.2d 560
Extracted from page: 55
","Forehand v. State, No. S96A1421, 267 Ga. 254, 477 S.E.2d 560, 96 FCDR 3897, 1996 WL 633720 (Ga. Nov. 04, 1996)
","Nov. 04, 1996",Georgia,Overruled by," 1.  State v. Lane 
838 S.E.2d 808 , 308 Ga. 10 , Ga. , (NO. S19A1424 )
","Feb. 10, 2020"
"Supreme Court of Georgia. April 15, 1996 266 Ga. 571 468 S.E.2d 749
Extracted from page: 56
","Lemmons v. Lawson, No. S96A0477, 266 Ga. 571, 468 S.E.2d 749, 1996 WL 172776 (Ga. Apr. 15, 1996)
","Apr. 15, 1996",Georgia,Abrogated by," 1.  Swanson v. Swanson  
514 S.E.2d 822 , 270 Ga. 733 , Ga. , (NO. S98A1615 )
","Mar. 19, 1999"
"Supreme Court of Georgia. July 01, 1996 266 Ga. 893 471 S.E.2d 869
Extracted from page: 60
","Bowers v. Moore, No. S96A0942, 266 Ga. 893, 471 S.E.2d 869, 1996 WL 361359 (Ga. July 01, 1996)
","July 01, 1996",Georgia,Overruled by," 1.  Lejeune v. McLaughlin 
766 S.E.2d 803 , 296 Ga. 291 , Ga. , (NO. S14A1155 )
","Nov. 24, 2014"
"Supreme Court of Georgia. January 13, 1945 198 Ga. 870 33 S.E.2d 5
Extracted from page: 1
","Sylvania Elec. Products v. Electrical Wholesalers, No. 14969, 198 Ga. 870, 33 S.E.2d 5 (Ga. Jan. 13, 1945)
","Jan. 13, 1945",Georgia,Overruled by," 1.  Rivers v. Cole Corp. 
73 S.E.2d 196 , 209 Ga. 406 , Ga. , (NO. 17986 )
","Nov. 12, 1952"
"Supreme Court of Georgia. January 06, 1945 198 Ga. 781 32 S.E.2d 801
Extracted from page: 1
","Ponder v. Ponder, No. 15042, 198 Ga. 781, 32 S.E.2d 801 (Ga. Jan. 06, 1945)
","Jan. 06, 1945",Georgia,Overruled by," 1.  Perry v. Perry 
95 S.E.2d 2 , 212 Ga. 668 , Ga. , (NO. 19467 )
","Oct. 09, 1956"
"Supreme Court of Georgia. April 03, 1945 199 Ga. 292 34 S.E.2d 28
Extracted from page: 2
","Smithwick v. State, No. 15115, 199 Ga. 292, 34 S.E.2d 28 (Ga. Apr. 03, 1945)
","Apr. 03, 1945",Georgia,Overruled by," 1.  Milton v. State 
262 S.E.2d 789 , 245 Ga. 20 , Ga. , (NO. 35477 )
","Jan. 04, 1980"
"Supreme Court of Georgia. September 08, 1944 198 Ga. 245 31 S.E.2d 406
Extracted from page: 5
","Mincey v. Crow, No. 14929, 198 Ga. 245, 31 S.E.2d 406 (Ga. Sep. 08, 1944)
","Sep. 08, 1944",Georgia,Overruled by," 1.  Lester v. Foster 
63 S.E.2d 402 , 207 Ga. 596 , Ga. , (NO. 17367 )
","Feb. 14, 1951"
"Supreme Court of Georgia. February 11, 1944 197 Ga. 295 28 S.E.2d 924
Extracted from page: 5
","Williams v. Cross, No. 14752, 197 Ga. 295, 28 S.E.2d 924 (Ga. Feb. 11, 1944)
","Feb. 11, 1944",Georgia,Overruled by," 1.  Albany Federal Sav. & Loan Ass’n v. Henderson 
31 S.E.2d 20 , 198 Ga. 116 , Ga. , (NO. 14818 )
","July 06, 1944"
"Supreme Court of Georgia. October 27, 1981 248 Ga. 451 283 S.E.2d 470
Extracted from page: 12
","National Distributing Co. Inc. v. Department of Transp., No. 37500, 248 Ga. 451, 283 S.E.2d 470 (Ga. Oct. 27, 1981)
","Oct. 27, 1981",Georgia,Overruled by," 1.  Self v. City of Atlanta 
377 S.E.2d 674 , 259 Ga. 78 , Ga. , (NO. 46145 )
","Mar. 15, 1989"
"Supreme Court of Georgia. November 05, 1981 248 Ga. 523 283 S.E.2d 882
Extracted from page: 13
","Wright v. Hanson, No. 37892, 248 Ga. 523, 283 S.E.2d 882 (Ga. Nov. 05, 1981)
","Nov. 05, 1981",Georgia,Disavowed by," 1.  Leonard v. Benjamin 
324 S.E.2d 185 , 253 Ga. 718 , Ga. , (NO. 41828 )
","Jan. 07, 1985"
